cep_inicial;cep_final
77600000;77602999
77995000;77999999
77673000;77674999
49890000;49899999
63480000;63489999
95600001;95624999
99605000;99609999
76952000;76952999
23880000;23889999
8500000;8549999
40396000;40396999
57615000;57615999
59280000;59289999
87660000;87669999
38110000;38119999
2300000;2317969
11330411;11330419
35580000;35581999
46350000;46359999
83560000;83569999
18216000;18219999
61890000;61899999
11451351;11451369
18325000;18329999
87450000;87469999
55490000;55494999
64420000;64429999
64770000;64772999
64685000;64687999
64445000;64449999
64530000;64534999
64415000;64419999
39397000;39397999
29730000;29744999
78200000;78236999
63290000;63299999
37700000;37719999
11390615;11390615
88735000;88739999
83200001;83254999
40750090;40750090
56430000;56439999
78170000;78174999
88495000;88499999
99795000;99799999
39645000;39647999
39765000;39769999
44400000;44419999
98770000;98779999
88715000;88716999
44480000;44489999
63170000;63179999
14600000;14609999
29919501;29919999
36530000;36539999
64148000;64149999
55365000;55369999
86390000;86399999
39912000;39914999
44925000;44929999
45400000;45415999
38650000;38653999
77303000;77304999
15650000;15669999
48840000;48849999
88420000;88429999
35930000;35932080
37780000;37781999
58255000;58259999
77918000;77919999
39510000;39515999
79261000;79289999
59320000;59323999
88270000;88299999
64778000;64779999
95760000;95764999
57800000;57819999
48680000;48699999
89843000;89844999
84620000;84629999
65160000;65164999
68918000;68919999
95335000;95339999
15580000;15599999
62660000;62664999
13645000;13649999
15900000;15909999
99655000;99659999
77310000;77314999
57670000;57679999
59244000;59244999
37452000;37453999
37410000;37418999
36750000;36752999
11446350;11446350
77795000;77797999
88930000;88934999
44730000;44739999
56000000;56119999
59270000;59274999
46830000;46834999
35488000;35489999
58640000;58649999
11910000;11919999
33980000;33999999
35249000;35249999
68645000;68646999
64785000;64787999
16210000;16219999
69345000;69347999
78890000;78999999
39295000;39299999
55440000;55449999
58714000;58714999
58228000;58229999
29240000;29254999
77601000;77602999
62300000;62319999
64748000;64749999
11570100;11570100
58487000;58488999
59182001;59183999
58291000;58291999
65936000;65936999
65270000;65271999
65740000;65749999
29390000;29394999
46425000;46429999
11790000;11799999
95270000;95274999
48725000;48729999
37370000;37399999
14750000;14764999
77305000;77307999
36947000;36949999
38439000;38439999
58140000;58144999
95355000;95359999
77785000;77789999
65245000;65249999
19940000;19959999
55000000;55119999
64445000;64449999
63275000;63279999
58588000;58589999
95580000;95584999
59960000;59964999
95967000;95969999
58210000;58212999
58798000;58799999
58167000;58169999
59180000;59181999
58117000;58118999
55610065;55610065
59670001;59674999
65235000;65237999
65470000;65479999
65545000;65549999
37445000;37446999
18790000;18799999
77690000;77692999
64728000;64729999
99380000;99399999
48750000;48759999
37130000;37139999
39900000;39911999
36325000;36327999
39455000;39457999
65630000;65639999
88230000;88239999
55690000;55694999
39680000;39684999
77560000;77564999
62590000;62594999
98735000;98739999
38150000;38159999
65267000;65268999
69435000;69439999
58765000;58769999
58832000;58834999
58380001;58381999
58822000;58822999
65973000;65974999
65680000;65682999
65720000;65722999
65233000;65234999
64430000;64430999
62220000;62229999
35331000;35332999
13537000;13539999
84920000;84924999
59663000;59664999
46810000;46819999
65640000;65659999
88500001;88534999
64516000;64517999
58817000;58817999
62460000;62469999
62900000;62909999
58819001;58819999
58120000;58122999
55395001;55397999
65345000;65349999
65970000;65972999
64558000;64559999
39558000;39559999
64820000;64824999
37419000;37419999
35570000;35577999
44181000;44189999
64550000;64554999
55240000;55249999
15175000;15179999
38520000;38524999
28638000;28649999
64695000;64699999
58160000;58166999
58173000;58174999
59343001;59379999
58397000;58397999
58184000;58186999
58790000;58794999
55675000;55679999
65930000;65934999
65940000;65942999
65550000;65554999
65490000;65494999
